MAST,Voice QoS,Call Count_Sum,LONGITUDE,LATITUDE,ADDRESS,SITE_TYPE,CELL_ID,CELL_NAME
"anon_S4187",0.996000,15322.000000,106.697050,10.822440,"354/89/3 Phan Van Tri, P.11","Outdoor","452-01-20030-4110","Cell_S4187"
"anon_S4188",0.998000,15286.000000,106.692000,10.764200,"148 Tran Hung Dao, Q1","Indoor","452-01-20000-1465","Cell_S4188"
"anon_S4189",0.994000,15216.000000,106.745030,10.675830,"15/6B Nguyen Binh-Ap 2-Xa Phu Xuan-H.Nha Be.","Outdoor","452-01-22212-6028","Cell_S4189"
"anon_S4190",0.997000,15216.000000,106.538656,11.020834,"Thua so 530, to so 48, Xa Pham Van Coi","Outdoor","452-01-20170-5640","Cell_S4190"
"anon_S4191",0.998000,15201.000000,106.620910,10.762930,"298 Tan Hoa Dong  p.Binh Tri Dong  q.Binh Tan","Outdoor","452-01-22140-3847","Cell_S4191"
"anon_S4192",0.996000,15180.000000,106.740840,10.858880,"95  Binh Phu  KP2  tam Phu","Outdoor","452-01-22222-4905","Cell_S4192"
"anon_S4193",0.997000,15180.000000,106.676690,10.807200,"12/126 Dao Duy Anh, P9, Q.Phu Nhuan","Outdoor","452-01-22202-4357","Cell_S4193"
"anon_S4194",0.997000,15177.000000,106.701940,10.789210,"12/4c Nguyen thi minh Khai, P.Dakao, Q1","Outdoor","452-01-22010-1195","Cell_S4194"
"anon_S4195",0.997000,15177.000000,106.630030,10.746880,"840 Hau Giang, p.12, Quan 6, TP.HCM","Outdoor","452-01-22062-2559","Cell_S4195"
"anon_S4196",0.997000,15129.000000,106.720179,10.730290,"Lau 10, Cao oc LawrenceS.Ting - 801 Nguyen Van Linh, Q.7","Indoor","452-01-20014-2715","Cell_S4196"
"anon_S4197",0.995000,15099.000000,,,"NA","NA","452-01-22040-2250","Cell_S4197"
"anon_S4275",0.996000,14018.000000,106.657000,10.742620,"235 Cao Xuan Duc  phuong 12  Quan 8","Outdoor","452-01-22080-3018","Cell_S4275"
"anon_S4276",0.998000,13985.000000,106.626320,10.798710,"15/48 Cau Xeo, p.Tan Quy, Tan Phu","Outdoor","452-01-22242-4784","Cell_S4276"
"anon_S4277",0.995000,13977.000000,106.696070,10.673850,"6/21 Le Van Luong,Xa Nhuan Duc,Nha Be; Le Van Thu; 37821759","Outdoor","452-01-22212-6033","Cell_S4277"
"anon_S4278",0.996000,13971.000000,106.571560,10.716270,"Ap 1-X.Tan Kien-Binh Chanh-HCM","Outdoor","452-01-22132-5458","Cell_S4278"
"anon_S4279",0.996000,13962.000000,106.655720,10.654510,"Thua so 76, to so 48, Xa Da Phuoc, binh chanh, TP.HCM","Outdoor","452-01-22132-5491","Cell_S4279"
"anon_S4280",0.998000,13926.000000,106.700640,10.783210,"Toa nha Saigon Tower - 29 Le Duan Q1","Indoor","452-01-20064-1080","Cell_S4280"
"anon_S4281",0.998000,13905.000000,106.488410,10.968090,"08 Tinh lo 8, Khu Pho 2, Thi Tran Cu Chi, Huyen Cu Chi","Outdoor","452-01-22172-5741","Cell_S4281"
"anon_S4282",0.996000,13902.000000,106.709600,10.750540,"29Be Van Cam, p.Tan Kieng, Q.7","Outdoor","452-01-22070-2801","Cell_S4282"
"anon_S4283",0.996000,13896.000000,106.648960,10.788450,"31/10 Pham Phu Thu, Phuong 11, Q. Tan Binh, TP.HCM","Outdoor","452-01-22230-4651","Cell_S4283"
"anon_S4284",0.997000,13894.000000,106.662470,10.761580,"276 Tan Phuoc, P.06, TP.HCM","Outdoor","452-01-22102-3474","Cell_S4284"
"anon_S4285",0.997000,13893.000000,106.671210,10.790740,"115/42 Le Van Sy  P10  PN","Outdoor","452-01-22202-4311","Cell_S4285"
"anon_S4286",0.998000,13882.000000,106.692374,10.770739,"54-56 Nguyen Trai","Outdoor","452-01-22010-1108","Cell_S4286"
"anon_S4287",0.986000,13880.000000,106.858830,10.797160,"thua 234-1 duong Long Phuoc, phuong Long Phuoc, Q.9, Tp HCM","Outdoor","452-01-22090-3213","Cell_S4287"
"anon_S4288",0.997000,13879.000000,106.681210,10.779840,"55C Nguyen Thong, P.9, Q.3, TP.HCM","Outdoor","452-01-22032-1894","Cell_S4288"
"anon_S4289",0.996000,13871.000000,106.701160,10.807100,"82/19 BUI DINH TUY P24 BINH THANH -HCM","Outdoor","452-01-22150-4004","Cell_S4289"
"anon_S4290",0.986000,13869.000000,106.639800,10.823720,"228 Pham Van Bach  P.15  Tan Binh","Outdoor","452-01-22230-4536","Cell_S4290"
"anon_S4291",0.997000,13867.000000,106.731270,10.832180,"58/9/3 Duong so 27, KHp 5, P.Hiep Binh Chanh Q.TD TP.HCM","Outdoor","452-01-22222-5056","Cell_S4291"
"anon_S4292",0.998000,13849.000000,106.738531,10.646779,"KCN Hiep Phuoc","Outdoor","452-01-22212-6042","Cell_S4292"
"anon_S4293",0.998000,13847.000000,106.666100,10.762530,"118 Nguyen Tieu La, p.5, Quan 10, TP.HCM","Outdoor","452-01-22102-3471","Cell_S4293"
"anon_S4294",0.994000,13830.000000,106.702161,10.762598,"Duong Hoang Dieu, quan 4","Outdoor","452-01-22040-2299","Cell_S4294"
"anon_S4295",0.998000,13819.000000,106.655340,10.712810,"E1/5 Ap 5  QL50  Phong Phu  BC","Outdoor","452-01-22132-5421","Cell_S4295"
"anon_S4296",0.996000,13790.000000,106.730780,10.846870,"14/1 Duong so 42, KP 8,  P.Hiep Binh Chanh,  Q. Thu Duc, TPHCM","Outdoor","452-01-22222-5048","Cell_S4296"
"anon_S4297",0.997000,13787.000000,106.691210,10.807560,"42/42/5 (42/256)  Hoang Hoa Tham, Phuong 7, Q. Binh Thanh  , TPHCM","Outdoor","452-01-22150-4147","Cell_S4297"
"anon_S4298",0.998000,13753.000000,106.697975,10.785765,"43 Mac Dinh Chi Q1","Indoor","452-01-20064-1483","Cell_S4298"
"anon_S4299",0.997000,13751.000000,106.643810,10.747760,"221/1B Phan Van Khoe, Quan 6, TP.HCM","Outdoor","452-01-22062-2554","Cell_S4299"
"anon_S4300",0.999000,13698.000000,106.700150,10.778631,"233 Dong Khoi, Q1, TP HCM","Indoor","452-01-20064-1497","Cell_S4300"
"anon_S4515",0.991000,11037.000000,106.713910,10.788200,"9A khu D Ngo Tat To, P.22, Binh Thanh;","Outdoor","452-01-22150-4106","Cell_S4515"
"anon_S4516",0.997000,10998.000000,106.709300,10.804500,"27 Dinh Bo Linh, Q.Binh Thanh","Indoor","452-01-20030-4294","Cell_S4516"
"anon_S4517",0.997000,10977.000000,106.594860,10.970520,"Thua so 166, to so 25, Xa Tan Thanh Dong","Outdoor","452-01-20170-5650","Cell_S4517"
"anon_S4518",0.997000,10945.000000,106.685104,10.805019,"312 Nguyen Thuong Hien, P12, Phu Nhuan","Indoor","452-01-20040-4301","Cell_S4518"
"anon_S4519",0.996000,10886.000000,106.765490,10.782110,"29 Duong so 11, P.Binh Trung Tay, Quan 2, Tphcm","Outdoor","452-01-22022-1558","Cell_S4519"
"anon_S4520",0.992000,10884.000000,106.551400,10.712610,"A1/7 B ap 1, xa Tan Nhut, Binh Chanh, Tp HCM","Outdoor","452-01-20130-6227","Cell_S4520"
"anon_S4521",0.998000,10871.000000,106.653242,10.770506,"Khu A ,P.15, Quan 11","Indoor","452-01-20020-3599","Cell_S4521"
"anon_S4522",0.997000,10856.000000,106.792509,10.872304,"Truong DHNL QTD - TPHCM","Outdoor","452-01-22222-4928","Cell_S4522"
"anon_S4523",0.998000,10833.000000,,,"NA","NA","452-01-20006-2178","Cell_S4523"
"anon_S4524",0.997000,10823.000000,106.766000,10.864400,"P.Linh Trung, Q.Thu Duc, TP.HCM","Outdoor","452-01-22222-5000","Cell_S4524"
"anon_S4525",0.996000,10810.000000,106.703700,10.702730,"159 Le Van Luong  ap 3  xa Phuoc Kien  Nha Be","Outdoor","452-01-22212-6011","Cell_S4525"
"anon_S4526",0.995000,10793.000000,106.494283,11.015674,"Thua so 518, to so 58, Xa Nhuan Duc","Outdoor","452-01-20170-5641","Cell_S4526"
"anon_S4527",0.997000,10790.000000,106.689250,10.731612,"Khu dan cu Trung Son, Xa Binh Hung, H.BC","Indoor","452-01-20050-5452","Cell_S4527"
"anon_S4528",0.996000,10773.000000,106.665400,10.812630,"60, Truong Son, Phuong 02, Quan Tan Binh, TpHCM","Outdoor","452-01-22230-4697","Cell_S4528"
"anon_S4529",0.987000,10771.000000,106.623000,10.823000,"Thua so 795, to so 47, p.Tan Thoi Nhat","Outdoor","452-01-22122-3654","Cell_S4529"
"anon_S4530",0.997000,10760.000000,106.697300,10.721880,"K05 - KDC Phuoc Kieng A - Ap 5 - Huyen Nha Be","Outdoor","452-01-22212-6015","Cell_S4530"
"anon_S4531",0.998000,10707.000000,106.675090,10.761610,"2H Tran Nhan Ton, P.2, Quan 10, TP.HCM;","Outdoor","452-01-22052-2363","Cell_S4531"
"anon_S4532",0.996000,10700.000000,106.804061,10.850523,"Khu cong nghe cao","Outdoor","452-01-20018-3292","Cell_S4532"
"anon_S4533",0.994000,10681.000000,106.806185,10.858641,"Khu Du Lich Suoi Tien","Outdoor","452-01-20018-3255","Cell_S4533"
"anon_S4534",0.997000,10642.000000,106.588600,10.867640,"thua 444  xa Xuan Thoi Thuong  Hoc Mon","Outdoor","452-01-22190-5822","Cell_S4534"
"anon_S4535",0.993000,10615.000000,106.567820,10.680130,"Thua 583, to ban do so 5,(dia chi: B10/17) ap 2, xa Tan Tuc, Binh Chanh/Huynh Van Tien-38869946-0909752579","Outdoor","452-01-22132-6259","Cell_S4535"
"anon_S4536",0.996000,10611.000000,106.547830,11.044974,"Thua so 501, to so 01, Xa Nhuan Duc","Outdoor","452-01-20170-5700","Cell_S4536"
"anon_S4537",0.997000,10610.000000,106.603450,10.895280,"48/3 To 41, ap Thoi Tu, xa Thoi Tam Thon, Hoc Mon, TpHCM - Mai Thi Can 32512322","Outdoor","452-01-22190-5872","Cell_S4537"
"anon_S4538",0.997000,10608.000000,106.708370,10.784233,"Xuong dong tau Bason","Outdoor","452-01-20064-1122","Cell_S4538"
"anon_S4539",0.997000,10608.000000,106.577100,10.865950,"18/9A ap 3, xa Xuan Thoi Thuong, Hoc MOn, TPHCM","Outdoor","452-01-22190-5839","Cell_S4539"
"anon_S4540",0.997000,10603.000000,106.620450,10.766590,"145/86 Phan Anh, KP11, Phuong Binh Tri Dong, Quan Binh Tan","Outdoor","452-01-22140-3988","Cell_S4540"
"anon_S4400",0.998000,12581.000000,106.793600,10.839100,"( So cu 13/125C ) 03, Duong 182,  Khu Pho 3, Phuong Tang Nhon Phu A, Quan 9, TpHCM","Outdoor","452-01-22090-3318","Cell_S4400"
"anon_S4401",0.995000,12570.000000,106.606770,10.899480,"12/2D Ap Thoi Tu, Xa Thoi Tam Thon, Hoc Mon","Outdoor","452-01-22190-5879","Cell_S4401"
"anon_S4402",0.988000,12564.000000,106.697594,10.809364,"Ngo Duc Ke  F26  Binh Thanh  Tphcm","Outdoor","452-01-22150-4076","Cell_S4402"
"anon_S4403",0.998000,12536.000000,106.665400,10.812630,"60, Truong Son, Phuong 02, Quan Tan Binh, TpHCM","Outdoor","452-01-20042-4697","Cell_S4403"
"anon_S4404",0.996000,12532.000000,106.704940,10.736150,"90 Hoang Hoa Tham - phuong 7 - quan Binh Thanh - TP. HCM","Outdoor","452-01-22070-2717","Cell_S4404"
"anon_S4405",0.996000,12527.000000,106.742327,10.851208,"Thua 761 to 35 phuong Linh Dong","Outdoor","452-01-22222-4919","Cell_S4405"
"anon_S4406",0.997000,12519.000000,106.599000,10.768470,"840/31 Huong Lo 2, khu pho 10. phuong Binh Tri Dong A, quan Binh Tan","Outdoor","452-01-22140-3989","Cell_S4406"
"anon_S4407",0.996000,12516.000000,106.639650,10.905740,"11C , ap 7 Xa Dong Thanh HM -  A.Cu: 01646853509/0903046864","Outdoor","452-01-22190-5953","Cell_S4407"
"anon_S4408",0.991000,12513.000000,106.717480,10.793680,"Duong Nguyen Huu Canh Q.Binh Thanh","Outdoor","452-01-22150-4030","Cell_S4408"
"anon_S4409",0.995000,12513.000000,106.680130,10.766310,"80/6 Ly Thai To, p.2, Q.3","Outdoor","452-01-22032-1870","Cell_S4409"
"anon_S4410",0.996000,12502.000000,106.731960,10.881140,"52/8 duong 22 KP1 P.Binh Chieu Q.Thu Duc TP.HCM","Outdoor","452-01-22222-4903","Cell_S4410"
"anon_S4411",0.992000,12467.000000,106.734180,10.683690,"13 Duong so 9, Khu dan cu Phu Xuan,Nha Be","Outdoor","452-01-20054-6062","Cell_S4411"
"anon_S4412",0.994000,12467.000000,,,"NA","NA","452-01-22212-6076","Cell_S4412"
"anon_S4413",0.996000,12463.000000,106.733810,10.756190,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-22070-2795","Cell_S4413"
"anon_S4414",0.996000,12450.000000,106.556360,10.792130,"Thua 406, to 78, X.Vinh Loc B, BC. (967 Vinh Loc , Xa Vinh Loc B, BC)","Outdoor","452-01-22132-6267","Cell_S4414"
"anon_S4415",0.996000,12418.000000,106.678160,10.783510,"49B Tran Van Dang, p.9, Quan 3, TP.HCM;","Outdoor","452-01-22032-1899","Cell_S4415"
"anon_S4416",0.998000,12408.000000,106.812440,10.814540,"Thua so 303, to so 6, Xa Long Truong, Thu Duc","Outdoor","452-01-22090-3270","Cell_S4416"
"anon_S4417",0.995000,12398.000000,106.691122,10.755288,"Ben Van Don","Indoor","452-01-22040-2224","Cell_S4417"
"anon_S4418",0.998000,12381.000000,106.757790,10.844560,"497B Duong so 8, KP5 P.Truong Tho, Q. Thu Duc TP.HCM","Outdoor","452-01-22222-5041","Cell_S4418"
"anon_S4419",0.995000,12372.000000,106.751070,10.780210,"64 Truong Van Bang, KP3, P.Binh trung Tay, Q.02, TP.HCM","Outdoor","452-01-22022-1578","Cell_S4419"
"anon_S4420",0.997000,12370.000000,106.606980,10.783460,"40 Lien khu 8-9, khu pho 8, P.Binh Hung Hoa A, Quan Binh Tan, TP.HCM","Outdoor","452-01-22140-3907","Cell_S4420"
"anon_S4421",0.995000,12369.000000,106.816690,10.807450,"41 La Xuan Oai  P.Truong Thanh  Q9  TpHCM.","Outdoor","452-01-22090-3215","Cell_S4421"
"anon_S4422",0.993000,12362.000000,106.557430,11.038830,"Thua so 532, to so 10, Xa Phu Hoa Dong","Outdoor","452-01-20170-5651","Cell_S4422"
"anon_S4423",0.992000,12353.000000,106.703830,10.789400,"4C Nguyen Thi Minh Khai, P.Da Kao","Outdoor","452-01-22010-1177","Cell_S4423"
"anon_S4424",0.997000,12299.000000,106.648460,10.734210,"170 Bong Sao, Phuong 5, Quan 8, TP.HCM","Outdoor","452-01-22080-3106","Cell_S4424"
"anon_S4198",0.997000,15090.000000,106.730440,10.672450,"18/1 Ap 1  Xa Phu Xuan  Nha Be","Outdoor","452-01-22212-6023","Cell_S4198"
"anon_S4199",0.996000,15079.000000,106.767900,10.870020,"P.Linh Trung, Q.Thu Duc, TP.HCM","Outdoor","452-01-20074-5001","Cell_S4199"
"anon_S4200",0.996000,15079.000000,106.654260,10.733300,"27 duong so 6,, KDC binh Dang, P.06, Q.08","Outdoor","452-01-22080-3098","Cell_S4200"
"anon_S4201",0.995000,15069.000000,106.555140,10.822960,"B2/27D ap 2  xa Vinh Loc A  huyen Binh Chanh","Outdoor","452-01-22132-5433","Cell_S4201"
"anon_S4202",0.992000,15055.000000,106.689610,10.774434,"250 Nguyen Thi Minh Khai, Q.3, TpHCM","Outdoor","452-01-20006-1852","Cell_S4202"
"anon_S4203",0.993000,15049.000000,106.700180,10.714770,"158/5/5 Le Van Luong ap 5  xa Phuoc Kieng  Nha Be.","Outdoor","452-01-22212-6012","Cell_S4203"
"anon_S4204",0.998000,15042.000000,106.544620,10.736930,"A6/177B Tran Dai Nghia, Xa Tan Nhut, Binh Chanh","Outdoor","452-01-22132-6219","Cell_S4204"
"anon_S4205",0.988000,15039.000000,106.684960,10.787330,"117-119 Ly Chinh Thang, Phuong 7, Quan 3","Outdoor","452-01-22032-2192","Cell_S4205"
"anon_S4206",0.980000,15021.000000,106.637620,10.830633,"70/478/89 Huynh Van Nghe, p.12, Tan Binh, TP.HCM;","Outdoor","452-01-22230-4604","Cell_S4206"
"anon_S4207",0.996000,14994.000000,106.600000,10.662000,"A7/15 To 7, Ap 1, Xa Tan Quy Tay, Binh Chanh","Outdoor","452-01-22132-5451","Cell_S4207"
"anon_S4208",0.997000,14982.000000,106.606010,10.785490,"44/12 duong so 2  kp9  p.Binh Hung Hoa A","Outdoor","452-01-22140-3806","Cell_S4208"
"anon_S4209",0.996000,14979.000000,106.638660,10.826000,"154/31/8 Cong Lo, phuong 15, Quan Tan Binh,TPHCM","Outdoor","452-01-22230-4645","Cell_S4209"
"anon_S4210",0.993000,14978.000000,106.522860,10.785480,"3A35/3 Ap 3  Xa Pham Van Hai","Outdoor","452-01-22132-5454","Cell_S4210"
"anon_S4211",0.996000,14966.000000,106.706629,10.778345,"Cao oc Legend Riverside Office  2A - 4A Ton Duc Thang  Q.1","Outdoor","452-01-22010-1035","Cell_S4211"
"anon_S4212",0.996000,14966.000000,106.627440,10.763910,"50/42 To Hieu  phuong Tan Thoi hoa  Tan Phu","Outdoor","452-01-22242-4737","Cell_S4212"
"anon_S4213",0.990000,14929.000000,106.704500,10.713680,"101/43A Le Van Luong, Khu C lang Dai hoc, ap 3, Phuoc Kieng, Nha Be, HCM","Outdoor","452-01-22212-6072","Cell_S4213"
"anon_S4214",0.994000,14925.000000,106.701430,10.821600,"351/31 No Trang Long","Indoor","452-01-20030-4010","Cell_S4214"
"anon_S4215",0.985000,14894.000000,106.706690,10.815080,"201/56 NGUYEN XI  PHUONG 26  QUAN BINH THANH","Outdoor","452-01-22150-4040","Cell_S4215"
"anon_S4216",0.996000,14885.000000,106.703508,10.776213,"KS Caravel  Dong Khoi Q.1","Outdoor","452-01-22010-1011","Cell_S4216"
"anon_S4217",0.995000,14857.000000,106.808420,10.825010,"Dai VT Truong Thanh, Quan 9","Outdoor","452-01-22090-3334","Cell_S4217"
"anon_S4218",0.995000,14830.000000,106.597850,10.835660,"47/9B, ap tien lan, ba diem, hoc mon     A.Khuong Em: 387127782-0938336867","Outdoor","452-01-22190-5913","Cell_S4218"
"anon_S4219",0.995000,14824.000000,106.602670,10.931912,"Thua 276(277) to ban do so 15, xa Tan Thanh Dong","Outdoor","452-01-20170-5746","Cell_S4219"
"anon_S4220",0.996000,14784.000000,106.688200,10.765840,"So 203, duong Nguyen Trai, Phuong Nguyen Cu Trinh.","Indoor","452-01-20000-1482","Cell_S4220"
"anon_S4221",0.996000,14783.000000,106.703508,10.776213,"KS Caravel  Dong Khoi Q.1","Indoor","452-01-20064-1011","Cell_S4221"
"anon_S4222",0.996000,14759.000000,106.618940,10.794340,"109 Le Sat. P Tan Quy, Q Tan Phu","Outdoor","452-01-22242-4821","Cell_S4222"
"anon_S4301",0.996000,13697.000000,106.674520,10.787170,"443/124E Le Van Sy","Outdoor","452-01-22032-1838","Cell_S4301"
"anon_S4302",0.994000,13686.000000,106.620733,10.719400,"358/12-16 ADV KP6 An Lac Binh Tan","Outdoor","452-01-22140-3801","Cell_S4302"
"anon_S4303",0.997000,13683.000000,106.706280,10.809870,"2/36/29 Bui Dinh Tuy , Phuong 12, Q. Binh Thanh, TPHCM","Outdoor","452-01-22150-4151","Cell_S4303"
"anon_S4304",0.995000,13678.000000,106.671980,10.762440,"Lo B Chung Cu Ngo Gia Tu, R 3, Q.10","Outdoor","452-01-22102-3495","Cell_S4304"
"anon_S4305",0.999000,13674.000000,106.703297,10.777416,"KS Hyatt - 101 Hai Ba Trung - Q.1","Indoor","452-01-20064-1030","Cell_S4305"
"anon_S4306",0.998000,13638.000000,,,"NA","NA","452-01-22070-2837","Cell_S4306"
"anon_S4307",0.994000,13637.000000,106.715310,10.794930,"117/128/6 Nguyen Huu Canh, p.22, Binh Thanh, TP.HCM;","Outdoor","452-01-20032-4104","Cell_S4307"
"anon_S4308",0.994000,13612.000000,106.804700,10.863140,"68/8 Duong so 120, Ap Cay Dau, p.Tan Phu","Outdoor","452-01-22090-3272","Cell_S4308"
"anon_S4309",0.996000,13608.000000,106.631330,10.781920,"76/1D Nguyen Son, Phuong Phu Tho Hoa, Quan Tan Phu.","Outdoor","452-01-22242-4822","Cell_S4309"
"anon_S4310",0.996000,13564.000000,106.694590,10.770970,"Phuong Ben Thanh  Quan 1 TP.HCM","Indoor","452-01-20000-1049","Cell_S4310"
"anon_S4311",0.998000,13553.000000,106.610210,10.895190,"Thua dat 356, to so 19, xa Thoi Tam Thon, Hoc Mon","Outdoor","452-01-22190-5878","Cell_S4311"
"anon_S4312",0.996000,13552.000000,106.706880,10.750500,"465/2/22 Tran Xuan Soan  KP1  P. tan Kieng  Q.7","Outdoor","452-01-22070-2736","Cell_S4312"
"anon_S4313",0.998000,13526.000000,106.667443,10.785670,"538 CMT8,P11, Quan 3","Outdoor","452-01-20034-2199","Cell_S4313"
"anon_S4314",0.997000,13499.000000,106.654770,10.749240,"20 Phan Van Khoe, p.13, Quan 5","Outdoor","452-01-22052-2355","Cell_S4314"
"anon_S4315",0.995000,13490.000000,106.598808,10.754997,"1132/2 Tinh lo 10, kp6, p.Tan Tao","Outdoor","452-01-22140-3898","Cell_S4315"
"anon_S4316",0.997000,13476.000000,106.720179,10.727058,"Nguyen Luong Bang, Phu My Hung","Outdoor","452-01-22070-2998","Cell_S4316"
"anon_S4317",0.998000,13471.000000,106.700147,10.778361,"KS MetroPolitan - 235 Dong Khoi - Q.1","Indoor","452-01-20064-1059","Cell_S4317"
"anon_S4318",0.998000,13466.000000,106.695215,10.729455,"So 702 Nguyen Van Linh, P.Tan Phong, Q.7","Outdoor","452-01-20072-2970","Cell_S4318"
"anon_S4319",0.991000,13429.000000,106.652900,10.769000,"Nguyen Thi Nho, P15, Q11","Indoor","452-01-20020-3546","Cell_S4319"
"anon_S4320",0.995000,13428.000000,106.518770,11.010600,"Xa Duc Hiep, Cu Chi, TPHCM","Outdoor","452-01-22172-5608","Cell_S4320"
"anon_S4321",0.997000,13414.000000,106.488370,10.957430,"Thua so 512, to so 81, Xa Tan An Hoi, Cu Chi, TP.HCM","Outdoor","452-01-20170-5682","Cell_S4321"
"anon_S4322",0.997000,13401.000000,106.617700,10.789700,"268C Tan Huong  P. Tan quy  Q. Tan Phu  Tp HCM","Outdoor","452-01-22242-4729","Cell_S4322"
"anon_S4323",0.999000,13384.000000,106.700176,10.787570,"09 Dinh Tien Hoang, P.Da Kao, Q.1","Indoor","452-01-20064-1067","Cell_S4323"
"anon_S4324",0.997000,13377.000000,106.747720,10.860720,"38 Tam Ha  phuong Tam Phu  Thu Duc","Outdoor","452-01-22222-4937","Cell_S4324"
"anon_S4325",0.995000,13373.000000,106.686840,10.703410,"Thua dat 552, to ban do so 8, xa Phuoc Loc, Nha Be","Outdoor","452-01-22212-6027","Cell_S4325"
"anon_S4326",0.994000,13368.000000,106.639030,10.821560,"136 Pham Van Bach, P.15, Q.Tan Binh","Outdoor","452-01-22230-4657","Cell_S4326"
"anon_S4541",0.982000,10582.000000,106.549510,10.744910,"A6/177B Tran Dai Nghia, Xa Tan Nhut, Binh Chanh /","Outdoor","452-01-20130-6205","Cell_S4541"
"anon_S4542",0.997000,10565.000000,106.600964,10.970422,"Thua so 781, to so 23, Xa Tan Thanh Dong","Outdoor","452-01-20170-5702","Cell_S4542"
"anon_S4543",0.996000,10558.000000,106.766460,10.777580,"21 Le Van Thinh, P.Cat lai, Q.02","Outdoor","452-01-22022-1582","Cell_S4543"
"anon_S4544",0.997000,10553.000000,106.693040,10.782490,"Pasteur Q.3","Indoor","452-01-20006-1829","Cell_S4544"
"anon_S4545",0.962000,10517.000000,106.719714,10.790762,"92 Nguyen Huu Canh, Q.Binh Thanh, Tp.HCM","Indoor","452-01-22150-4078","Cell_S4545"
"anon_S4546",0.996000,10507.000000,106.602960,10.952140,"Tinh lo 15 ap 9 xa Tan Thanh Dong Huyen Cu Chi","Outdoor","452-01-22172-5603","Cell_S4546"
"anon_S4547",0.998000,10482.000000,106.702360,10.786330,"9 Nguyen thi Minh Khai Q.1","Outdoor","452-01-22010-1029","Cell_S4547"
"anon_S4548",0.996000,10447.000000,106.498950,11.052750,"Thua so 94, to ban do so 14, ap Bau Tran, P.Nhuan Duc, Cu Chi","Outdoor","452-01-20170-5710","Cell_S4548"
"anon_S4549",0.992000,10434.000000,106.696872,10.838639,"2542/2A Vuon Lai,KP2, P.An Phu Dong, Q.12. Ba Thanh: 0918847517","Outdoor","452-01-22122-3710","Cell_S4549"
"anon_S4550",0.997000,10423.000000,106.611280,10.806200,"Duong DC 6, Phuong Son Ky, Quan Tan Phu, Tp HCM","Outdoor","452-01-22242-4817","Cell_S4550"
"anon_S4551",0.993000,10415.000000,106.664510,10.752980,"Chung cu Tan Da","Indoor","452-01-22052-2307","Cell_S4551"
"anon_S4552",0.997000,10401.000000,106.534381,10.939128,"Thua so 840, to so 47, Ap Ben Do 2, Xa Tan Phu Trung, Cu Chi","Outdoor","452-01-22172-5693","Cell_S4552"
"anon_S4553",0.995000,10380.000000,106.595530,10.855770,"Thua so 1794, to so 4, Xa Xuan Thoi Thuong","Outdoor","452-01-22190-5946","Cell_S4553"
