Region,District Code,District,LONGITUDE,LATITUDE,Geohash,CELL_NAME
"North",10,"Bukit Timah Stevens Road",103.815015,1.313741,"w21z6r","Cell_S3390"
"North",10,"Bukit Timah Stevens Road",103.830313,1.315667,"w21z6x","Cell_S3495"
"West",10,"Holland Road Ghim Moh",103.794639,1.307262,"w21z3v","Cell_S3508"
"West",10,"Holland Road Ghim Moh",103.787185,1.312011,"w21z3w","Cell_S3520"
"North",11,"Bukit Timah old Turf Club",103.800876,1.337275,"w21zd5","Cell_S3569"
"North",11,"Bukit Timah old Turf Club",103.811276,1.333373,"w21zd6","Cell_S3659"
"North-East",12,"Balestier Bendemeer",103.858578,1.328556,"w21ze3","Cell_S3761"
"North-East",12,"Balestier Bendemeer",103.852026,1.322812,"w21ze0","Cell_S3791"
"North-East",12,"Balestier Bendemeer",103.861751,1.319597,"w21ze2","Cell_S3809"
"North-East",12,"Braddell Toa Payoh",103.848848,1.337209,"w21ze5","Cell_S3827"
"North-East",12,"Balestier Bendemeer",103.858578,1.328556,"w21ze3","Cell_S3980"
"North-East",13,"MacPherson Road",103.878938,1.335855,"w21zeg","Cell_S4166"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.902988,1.326723,"w21zs3","Cell_S4302"
"East",14,"Kallang Aljunied Geylang",103.881439,1.315830,"w21z7z","Cell_S4359"
"East",14,"Kallang Aljunied Geylang",103.889925,1.315206,"w21zkp","Cell_S4367"
"East",14,"Kembangan",103.902174,1.334509,"w21zs6","Cell_S4516"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.892056,1.322418,"w21zs0","Cell_S4525"
"East",14,"Kembangan",103.910695,1.324594,"w21zs9","Cell_S4571"
"East",14,"Kallang Aljunied Geylang",103.888832,1.320173,"w21zs0","Cell_S4574"
"East",14,"Kembangan",103.905659,1.337016,"w21zs7","Cell_S4584"
"East",14,"Kembangan",103.911597,1.320656,"w21zs8","Cell_S4776"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.897396,1.327394,"w21zs1","Cell_S4798"
"East",15,"Siglap",103.929313,1.313905,"w21zkz","Cell_S4862"
"East",15,"Katong Joo Chiat",103.908828,1.314906,"w21zkx","Cell_S5058"
"East",15,"Marine Parade",103.917269,1.304096,"w21zkt","Cell_S5167"
"East",17,"Changi Airport",103.983347,1.341776,"w21zwh","Cell_S5754"
"East",17,"Loyang",103.964677,1.380300,"w21zvg","Cell_S5877"
"East",18,"Tampines Simei",103.941242,1.348123,"w21ztj","Cell_S6399"
"East",18,"Tampines Simei",103.952555,1.341795,"w21ztk","Cell_S6471"
"East",18,"Tampines Simei",103.937464,1.352556,"w21ztn","Cell_S6472"
"East",18,"Tampines Simei",103.937464,1.352556,"w21ztn","Cell_S6487"
"East",18,"Pasir Ris",103.954505,1.366869,"w21zv8","Cell_S6494"
"East",18,"Tampines Simei",103.947398,1.346913,"w21ztm","Cell_S6500"
"East",18,"Pasir Ris",103.954505,1.366869,"w21zv8","Cell_S6638"
"North-East",19,"Serangoon Central Serangoon Gardens",103.869531,1.354804,"w21zew","Cell_S6821"
"North-East",19,"Sengkang Buangkok",103.900072,1.386304,"w21zuk","Cell_S7069"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.884123,1.377537,"w21zgf","Cell_S7363"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.888473,1.337075,"w21zs5","Cell_S7403"
"North-East",19,"Sengkang Buangkok",103.901154,1.384722,"w21zuk","Cell_S7486"
"North-East",19,"Sengkang Buangkok",103.898942,1.388531,"w21zuk","Cell_S7586"
"North-East",19,"Sengkang Buangkok",103.900072,1.386304,"w21zuk","Cell_S7749"
"North-East",20,"Ang Mo Kio",103.849277,1.389355,"w21zgh","Cell_S7863"
"North-East",20,"Ang Mo Kio",103.843778,1.377753,"w21zg4","Cell_S7869"
"North-East",20,"Ang Mo Kio",103.855453,1.375295,"w21zg6","Cell_S7995"
"North-East",20,"Ang Mo Kio",103.855453,1.375295,"w21zg6","Cell_S7996"
"North-East",20,"Bishan Thomson Road",103.833394,1.362946,"w21zfb","Cell_S8062"
"North-East",20,"Bishan Thomson Road",103.838701,1.342020,"w21zdu","Cell_S8140"
"North-East",20,"Bishan Thomson Road",103.828822,1.356695,"w21zdw","Cell_S8156"
"North-East",20,"Ang Mo Kio",103.849830,1.390753,"w21zgj","Cell_S8216"
"North-East",20,"Ang Mo Kio",103.835961,1.371775,"w21zfc","Cell_S8317"
"North-East",20,"Bishan Thomson Road",103.837616,1.354797,"w21zdy","Cell_S8345"
"North-East",20,"Bishan Thomson Road",103.848695,1.351125,"w21zej","Cell_S8351"
"North",21,"Bukit Timah King Albert Park",103.768569,1.341786,"w21z9k","Cell_S8410"
"West",22,"Jurong West Lakeside Boon Lay",103.704543,1.345921,"w21xxv","Cell_S8624"
"West",22,"Jurong Tuas",103.626969,1.290032,"w21xq4","Cell_S8756"
"West",22,"Jurong Joo Koon",103.692030,1.318882,"w21xx8","Cell_S8763"
"West",22,"Jurong Joo Koon",103.693793,1.328742,"w21xx9","Cell_S9295"
"West",22,"Jurong Tuas",103.636191,1.347031,"w21xwm","Cell_S9419"
"West",22,"Jurong Joo Koon",103.693857,1.306897,"w21xrt","Cell_S9420"
"West",22,"Jurong West Lakeside Boon Lay",103.717561,1.354162,"w21z8n","Cell_S9539"
"West",22,"Taman Jurong",103.720166,1.324541,"w21z81","Cell_S9548"
"West",22,"Jurong West Lakeside Boon Lay",103.706817,1.339029,"w21xxg","Cell_S9558"
"West",22,"Jurong East",103.736501,1.342634,"w21z8s","Cell_S9565"
"West",22,"Jurong West Lakeside Boon Lay",103.698427,1.346109,"w21xxt","Cell_S9615"
"West",22,"Jurong Tuas",103.679228,1.344663,"w21xxk","Cell_S9660"
"West",22,"Jurong West Lakeside Boon Lay",103.708033,1.345095,"w21xxu","Cell_S9687"
"West",23,"Bukit Batok Bukit Gombak",103.745835,1.346001,"w21z8v","Cell_S10084"
"North",23,"Yew Tee Choa Chu Kang",103.744538,1.378236,"w21zbf","Cell_S10105"
"West",23,"Bukit Batok Bukit Gombak",103.757832,1.337664,"w21z95","Cell_S10179"
"North",23,"Bukit Panjang",103.769418,1.383967,"w21zc7","Cell_S10308"
"North",23,"Bukit Panjang",103.769184,1.387464,"w21zck","Cell_S10334"
"North",23,"Bukit Panjang",103.764452,1.376264,"w21zc4","Cell_S10369"
"North",24,"Neo Tiew Kranji",103.708500,1.437243,"w238pv","Cell_S10487"
"North",25,"Woodlands Marsiling Amiralty",103.773483,1.444929,"w23b1r","Cell_S10570"
"North",25,"Woodlands Marsiling Amiralty",103.769098,1.441089,"w23b1q","Cell_S10891"
"North",25,"Woodlands Marsiling Amiralty",103.776739,1.441683,"w23b1q","Cell_S11000"
"North",25,"Woodlands Marsiling Amiralty",103.789433,1.426510,"w23b1g","Cell_S11051"
"North",25,"Woodlands Marsiling Amiralty",103.785955,1.435656,"w23b1t","Cell_S11076"
"North",25,"Woodlands Marsiling Amiralty",103.765387,1.434640,"w23b1j","Cell_S11131"
"North",27,"Yishun Khatib",103.834094,1.432232,"w23b4u","Cell_S11565"
"North",27,"Yishun Khatib",103.840666,1.440351,"w23b4y","Cell_S11608"
"North",27,"Yishun Khatib",103.837475,1.421703,"w23b4f","Cell_S11656"
"North",27,"Sembawang",103.825132,1.450458,"w23b68","Cell_S11818"
"North-East",28,"Seletar",103.872934,1.388315,"w21zgs","Cell_S11860"
"Central",,"Tanglin Road River Valley",103.810348,1.305214,"w21z6m","Cell_S37"
"Central",,"Tanglin Road River Valley",103.810348,1.305214,"w21z6m","Cell_S38"
"Central",,"Tanjong Pagar",103.839416,1.278491,"w21z6b","Cell_S51"
"Central",1,"Robinson Road Shenton Way",103.846189,1.278628,"w21z70","Cell_S600"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S693"
"Central",1,"Raffles Place",103.850555,1.285396,"w21z71","Cell_S808"
"Central",2,"Prince Edward Anson Road",103.843715,1.273174,"w21z5p","Cell_S948"
"Central",2,"Prince Edward Anson Road",103.846674,1.274724,"w21z70","Cell_S980"
"Central",3,"Redhill Bukit Merah Alexandra",103.813802,1.289878,"w21z66","Cell_S1106"
"Central",3,"Queenstown Commonwealth",103.804726,1.293482,"w21z65","Cell_S1178"
"Central",3,"Redhill Bukit Merah Alexandra",103.805937,1.288611,"w21z64","Cell_S1211"
"Central",3,"Queenstown Commonwealth",103.809993,1.293414,"w21z67","Cell_S1439"
"Central",4,"Depot Road",103.809948,1.276853,"w21z62","Cell_S1492"
"Central",4,"Habourfront Telok Blangah",103.823385,1.266181,"w21z4w","Cell_S1539"
"Central",4,"Habourfront Telok Blangah",103.846319,1.250048,"w21z55","Cell_S1568"
"Central",4,"Depot Road",103.804371,1.278322,"w21z60","Cell_S1633"
"West",5,"Clementi",103.770893,1.318018,"w21z3r","Cell_S1793"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.789735,1.296221,"w21z3g","Cell_S1797"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.799423,1.277399,"w21z60","Cell_S1848"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.789869,1.303738,"w21z3v","Cell_S1950"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.789869,1.303738,"w21z3v","Cell_S2094"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.782584,1.296106,"w21z3e","Cell_S2221"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.774551,1.283247,"w21z33","Cell_S2223"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.780358,1.291117,"w21z3e","Cell_S2224"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.774551,1.283247,"w21z33","Cell_S2232"
"Central",9,"Cavenagh Road Scotts Road Newton",103.846775,1.303482,"w21z7j","Cell_S2875"
"Central",9,"Orchard Road",103.835261,1.303758,"w21z6v","Cell_S2952"
"West",10,"Holland Road Ghim Moh",103.787618,1.332537,"w21z9d","Cell_S3402"
"West",10,"Holland Road Ghim Moh",103.791466,1.309992,"w21z3y","Cell_S3444"
"North",10,"Bukit Timah Stevens Road",103.830979,1.309875,"w21z6w","Cell_S3490"
"North",10,"Bukit Timah Stevens Road",103.827096,1.310607,"w21z6w","Cell_S3513"
"North-East",12,"Braddell Toa Payoh",103.857616,1.336775,"w21ze7","Cell_S3764"
"North-East",12,"Braddell Toa Payoh",103.848490,1.332070,"w21ze4","Cell_S3887"
"North-East",12,"Braddell Toa Payoh",103.847654,1.335221,"w21ze5","Cell_S3896"
"North-East",12,"Braddell Toa Payoh",103.844214,1.337816,"w21ze5","Cell_S3903"
"North-East",12,"Geylang Bahru",103.871421,1.321616,"w21ze8","Cell_S3943"
"North-East",12,"Braddell Toa Payoh",103.846254,1.343266,"w21zeh","Cell_S4057"
"North-East",12,"Braddell Toa Payoh",103.850399,1.337358,"w21ze5","Cell_S4067"
"North-East",13,"Potong Pasir Housing Estate",103.863259,1.335443,"w21ze7","Cell_S4188"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.869042,1.331225,"w21zed","Cell_S4193"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.895394,1.331995,"w21zs4","Cell_S4286"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.901248,1.331550,"w21zs6","Cell_S4459"
"East",14,"Stadium",103.876878,1.309765,"w21z7y","Cell_S4480"
"East",14,"Kallang Aljunied Geylang",103.871292,1.315858,"w21z7x","Cell_S4563"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.902377,1.317705,"w21zkr","Cell_S4575"
"East",14,"Stadium",103.888504,1.307260,"w21zkj","Cell_S4706"
"East",14,"Kallang Aljunied Geylang",103.885458,1.316446,"w21z7z","Cell_S4749"
"East",15,"Katong Tanjong Rhu",103.899906,1.299575,"w21zkk","Cell_S4821"
"East",15,"Marine Parade",103.912186,1.302667,"w21zkt","Cell_S4954"
"East",15,"Katong Tanjong Rhu",103.891836,1.306264,"w21zkj","Cell_S4958"
"East",15,"Katong Joo Chiat",103.906934,1.307596,"w21zkq","Cell_S5168"
"East",15,"Katong Tanjong Rhu",103.891836,1.306264,"w21zkj","Cell_S5181"
"East",16,"Bedok Chai Chee",103.944470,1.328131,"w21zt3","Cell_S5688"
"East",17,"Changi Airport",103.986877,1.349173,"w21zwm","Cell_S5767"
"East",17,"Changi Airport",103.999427,1.382819,"w21zye","Cell_S5797"
"East",17,"Loyang",103.971862,1.376241,"w21zvf","Cell_S5876"
"East",17,"Changi Airport",103.986877,1.349173,"w21zwm","Cell_S5902"
"East",18,"Pasir Ris",103.956254,1.371783,"w21zv9","Cell_S6122"
"East",18,"Tampines Simei",103.939402,1.350198,"w21ztj","Cell_S6147"
"East",18,"Pasir Ris",103.957363,1.374491,"w21zvd","Cell_S6198"
"East",18,"Tampines Simei",103.948429,1.359335,"w21ztr","Cell_S6222"
"East",18,"Pasir Ris",103.956254,1.371783,"w21zv9","Cell_S6262"
"East",18,"Pasir Ris",103.946423,1.376009,"w21zv6","Cell_S6337"
"East",18,"Pasir Ris",103.936089,1.375733,"w21zv4","Cell_S6350"
"East",18,"Pasir Ris",103.956254,1.371783,"w21zv9","Cell_S6363"
"East",18,"Pasir Ris",103.941989,1.378570,"w21zv6","Cell_S6443"
"East",18,"Tampines Simei",103.950616,1.347440,"w21ztm","Cell_S6650"
"East",18,"Pasir Ris",103.941989,1.378570,"w21zv6","Cell_S6662"
"East",18,"Tampines Simei",103.945148,1.359145,"w21ztr","Cell_S6715"
"North-East",19,"Sengkang Buangkok",103.897643,1.392356,"w21zuj","Cell_S6746"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.881383,1.348055,"w21zev","Cell_S6758"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.898350,1.369307,"w21zu3","Cell_S6766"
"North-East",19,"Sengkang Buangkok",103.903631,1.395837,"w21zuq","Cell_S6784"
"North-East",19,"Sengkang Buangkok",103.894418,1.393983,"w21zuj","Cell_S6872"
"North-East",19,"Serangoon Central Serangoon Gardens",103.873203,1.346265,"w21zet","Cell_S6917"
"North-East",19,"Punggol",103.908892,1.399877,"w21zuw","Cell_S7006"
"North-East",19,"Punggol",103.902009,1.403257,"w21zur","Cell_S7494"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.888746,1.379967,"w21zu5","Cell_S7590"
"North-East",19,"Serangoon Central Serangoon Gardens",103.866701,1.365651,"w21zg8","Cell_S7662"
"North-East",19,"Punggol",103.902092,1.404563,"w21zur","Cell_S7742"
"North-East",20,"Ang Mo Kio",103.847746,1.368343,"w21zg1","Cell_S8069"
"North-East",20,"Ang Mo Kio",103.859804,1.375819,"w21zg6","Cell_S8074"
"North-East",20,"Bishan Thomson Road",103.836068,1.351769,"w21zdy","Cell_S8112"
"North-East",20,"Ang Mo Kio",103.859194,1.369730,"w21zg3","Cell_S8122"
"North-East",20,"Ang Mo Kio",103.849830,1.390753,"w21zgj","Cell_S8197"
"North-East",20,"Bishan Thomson Road",103.844621,1.357773,"w21zep","Cell_S8249"
"North-East",20,"Bishan Thomson Road",103.842049,1.352547,"w21zdy","Cell_S8282"
"North-East",20,"Ang Mo Kio",103.840065,1.375873,"w21zff","Cell_S8301"
"North-East",20,"Bishan Thomson Road",103.842049,1.352547,"w21zdy","Cell_S8333"
"North",21,"Bukit Timah Hill 7 Milestone",103.783252,1.336399,"w21z9e","Cell_S8458"
"North",21,"Bukit Timah Hill 7 Milestone",103.778585,1.338632,"w21z9e","Cell_S8483"
"North",21,"Bukit Timah Hill 7 Milestone",103.783252,1.336399,"w21z9e","Cell_S8490"
"West",22,"Jurong East",103.754341,1.336831,"w21z8g","Cell_S8598"
"West",22,"Jurong East",103.749519,1.326184,"w21z8c","Cell_S8617"
"West",22,"Jurong East",103.736501,1.342634,"w21z8s","Cell_S8642"
"West",22,"Jurong West Lakeside Boon Lay",103.695474,1.346886,"w21xxt","Cell_S8761"
"West",22,"Jurong Joo Koon",103.674747,1.311895,"w21xrn","Cell_S8858"
"West",22,"Taman Jurong",103.711541,1.329154,"w21z81","Cell_S8876"
"West",22,"Taman Jurong",103.720314,1.335806,"w21z85","Cell_S8941"
"West",22,"Jurong East",103.740055,1.341785,"w21z8s","Cell_S8970"
"West",22,"Jurong West Lakeside Boon Lay",103.700751,1.339372,"w21xxg","Cell_S9053"
"West",22,"Jurong Tuas",103.657457,1.322053,"w21xwb","Cell_S9058"
"West",22,"Jurong Tuas",103.641919,1.295537,"w21xq7","Cell_S9198"
"West",22,"Jurong East",103.742881,1.337564,"w21z8e","Cell_S9207"
"West",22,"Jurong East",103.739993,1.302408,"w21z2t","Cell_S9241"
"West",22,"Jurong East",103.740055,1.341785,"w21z8s","Cell_S9544"
"West",22,"Jurong West Lakeside Boon Lay",103.689734,1.341621,"w21xxs","Cell_S9623"
"West",22,"Jurong Joo Koon",103.690830,1.316234,"w21xrx","Cell_S9648"
"West",22,"Jurong West Lakeside Boon Lay",103.698427,1.346109,"w21xxt","Cell_S9650"
"North",23,"Yew Tee Choa Chu Kang",103.741542,1.391847,"w21zbt","Cell_S9782"
"North",23,"Yew Tee Choa Chu Kang",103.751834,1.381940,"w21zbg","Cell_S9885"
"North",23,"Yew Tee Choa Chu Kang",103.751201,1.403687,"w21zbz","Cell_S9964"
"North",23,"Bukit Panjang",103.760468,1.380405,"w21zc5","Cell_S10001"
"North",23,"Bukit Panjang",103.764142,1.387616,"w21zch","Cell_S10141"
"West",23,"Bukit Batok Bukit Gombak",103.750617,1.362135,"w21z8z","Cell_S10147"
"North",23,"Yew Tee Choa Chu Kang",103.752078,1.378660,"w21zbf","Cell_S10192"
"North",24,"Neo Tiew Kranji",103.723273,1.443546,"w23b0q","Cell_S10460"
"North",24,"Neo Tiew Kranji",103.708500,1.437243,"w238pv","Cell_S10493"
"West",24,"Lim Chu Kang",103.696933,1.385428,"w21xzs","Cell_S10509"
"North",25,"Mandai Sungei Kadut",103.749536,1.408081,"w23b0b","Cell_S10547"
"North",25,"Mandai Sungei Kadut",103.749536,1.408081,"w23b0b","Cell_S10608"
"North",25,"Woodlands Marsiling Amiralty",103.799069,1.445249,"w23b4p","Cell_S10630"
"North",25,"Woodlands Marsiling Amiralty",103.777270,1.438108,"w23b1t","Cell_S10763"
"North",25,"Woodlands Marsiling Amiralty",103.809709,1.447433,"w23b4p","Cell_S10812"
"North",25,"Woodlands Marsiling Amiralty",103.777270,1.438108,"w23b1t","Cell_S11047"
"North",25,"Mandai Sungei Kadut",103.749532,1.429041,"w23b0u","Cell_S11079"
"North",27,"Yishun Khatib",103.841849,1.435242,"w23b4v","Cell_S11206"
"North",27,"Yishun Khatib",103.827016,1.434144,"w23b4t","Cell_S11275"
"North",27,"Yishun Khatib",103.832467,1.429358,"w23b4u","Cell_S11555"
"North",27,"Yishun Khatib",103.838725,1.440396,"w23b4y","Cell_S11716"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S101"
"Central",1,"Chinatown",103.842318,1.288413,"w21z6f","Cell_S160"
"Central",1,"Chinatown",103.843980,1.285770,"w21z74","Cell_S253"
"Central",1,"Marina Esplanade Suntec",103.858203,1.294902,"w21z77","Cell_S270"
"Central",1,"Robinson Road Shenton Way",103.845962,1.276604,"w21z70","Cell_S327"
"Central",1,"Chinatown",103.844516,1.288057,"w21z74","Cell_S493"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S617"
"Central",1,"Marina South",103.863460,1.269849,"w21z5r","Cell_S793"
"Central",1,"Chinatown",103.840660,1.281708,"w21z6c","Cell_S803"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S840"
"Central",1,"Chinatown",103.848358,1.287908,"w21z74","Cell_S852"
"Central",1,"Raffles Place",103.848767,1.283162,"w21z71","Cell_S895"
"Central",2,"Tanjong Pagar",103.842134,1.278653,"w21z6b","Cell_S943"
"Central",3,"Queenstown Commonwealth",103.803121,1.290911,"w21z65","Cell_S1146"
"Central",3,"Redhill Bukit Merah Alexandra",103.811825,1.287115,"w21z66","Cell_S1375"
"Central",3,"Redhill Bukit Merah Alexandra",103.820465,1.287868,"w21z66","Cell_S1417"
"Central",3,"Redhill Bukit Merah Alexandra",103.805937,1.288611,"w21z64","Cell_S1420"
"Central",3,"Outram Road Tiong Bahru",103.826960,1.285738,"w21z6d","Cell_S1425"
"Central",4,"Habourfront Telok Blangah",103.846319,1.250048,"w21z55","Cell_S1490"
"Central",4,"Depot Road",103.808817,1.273954,"w21z4p","Cell_S1535"
"Central",4,"Habourfront Telok Blangah",103.825623,1.272401,"w21z4x","Cell_S1625"
"West",5,"Clementi",103.762500,1.293059,"w21z35","Cell_S1740"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.800998,1.272301,"w21z4p","Cell_S1767"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S1791"
"West",5,"Clementi",103.765773,1.298470,"w21z3h","Cell_S1810"
"West",5,"Clementi",103.765261,1.304763,"w21z3j","Cell_S2003"
"Central",6,"Central Fire Station Hill Street",103.846547,1.290163,"w21z74","Cell_S2426"
"Central",7,"Bugis Victoria Street Rochor",103.850895,1.296812,"w21z7h","Cell_S2565"
"Central",7,"Bugis Victoria Street Rochor",103.849286,1.300076,"w21z7h","Cell_S2675"
"Central",8,"Lavender Jalan Besar",103.862526,1.307809,"w21z7q","Cell_S2721"
"Central",8,"Lavender Jalan Besar",103.856626,1.311389,"w21z7q","Cell_S2741"
"Central",8,"Little India",103.853231,1.309173,"w21z7n","Cell_S2757"
"Central",9,"Orchard Road",103.837317,1.302685,"w21z6v","Cell_S2789"
"Central",9,"Orchard Road",103.839172,1.290089,"w21z6f","Cell_S2822"
"Central",9,"Orchard Road",103.834676,1.302424,"w21z6v","Cell_S2832"
"Central",9,"Orchard Road",103.834676,1.302424,"w21z6v","Cell_S2887"
"Central",9,"Orchard Road",103.839158,1.300253,"w21z6u","Cell_S2899"
"Central",9,"Cavenagh Road Scotts Road Newton",103.846775,1.303482,"w21z7j","Cell_S2951"
"Central",9,"Orchard Road",103.841455,1.291869,"w21z6g","Cell_S2981"
"West",10,"Holland Road Ghim Moh",103.787185,1.312011,"w21z3w","Cell_S3240"
"North",10,"Bukit Timah Stevens Road",103.830979,1.309875,"w21z6w","Cell_S3383"
"North",10,"Bukit Timah Stevens Road",103.823788,1.319856,"w21zd8","Cell_S3388"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.812523,1.321803,"w21zd2","Cell_S3394"
"West",10,"Holland Road Ghim Moh",103.798011,1.313480,"w21z3z","Cell_S3400"
"North",10,"Bukit Timah Stevens Road",103.808111,1.316124,"w21z6p","Cell_S3424"
"West",10,"Holland Road Ghim Moh",103.787618,1.332537,"w21z9d","Cell_S3505"
"North-East",11,"Novena",103.850104,1.318881,"w21ze0","Cell_S3586"
"North",11,"Thomson Road",103.839438,1.334524,"w21zdf","Cell_S3597"
"North-East",11,"Novena",103.844227,1.320684,"w21ze0","Cell_S3657"
"North",11,"Bukit Timah old Turf Club",103.811276,1.333373,"w21zd6","Cell_S3665"
"North",11,"Bukit Timah old Turf Club",103.811135,1.341922,"w21zdk","Cell_S3682"
